,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
479,3,2012-04-20,72.05,3.877,2784.82,130.68,1.75,425.29,904.8,225.0689541,6.664,0,B,37392
480,3,2012-04-27,73.39,3.814,1178.7,3570.3738502363635,2.95,36.5,351.97,225.1243526,6.664,0,B,37392
481,3,2012-05-04,79.51,3.749,2430.23,3887.5902501,30.92,1159.71,1432.53,225.1797511,6.664,0,B,37392
482,3,2012-05-11,75.19,3.688,3794.95,3903.018831781818,0.25,813.77,618.46,225.2351496,6.664,0,B,37392
483,3,2012-05-18,72.38,3.63,3208.73,3805.476836581818,0.3,143.23,805.06,225.2512024,6.664,0,B,37392
484,3,2012-05-25,78.58,3.5610000000000004,3032.03,3831.813319709091,291.17,536.82,580.87,225.2515168,6.664,0,B,37392
485,3,2012-06-01,81.55,3.5010000000000003,2664.55,10.0,220.03,618.49,1940.77,225.2518313,6.664,0,B,37392
486,3,2012-06-08,81.65,3.452,5770.48,28.6,30.18,283.7,2093.48,225.2521458,6.664,0,B,37392
487,3,2012-06-15,84.66,3.393,2014.47,31.8,1.0,631.17,835.34,225.2644795,6.664,0,B,37392
488,3,2012-06-22,82.7,3.346,1843.45,11.2,0.51,421.71,1743.54,225.3068615,6.664,0,B,37392
489,3,2012-06-29,86.42,3.286,2297.32,8.0,3781.803567590909,395.28,1182.52,225.3492435,6.664,0,B,37392
490,3,2012-07-06,83.14,3.227,2625.99,30.7,28.16,703.16,1962.17,225.3916254,6.334,0,B,37392
491,3,2012-07-13,82.28,3.256,3196.9,20.8,2.02,302.29,451.1,225.4340074,6.334,0,B,37392
492,3,2012-07-20,81.38,3.3110000000000004,1266.72,66.2,3.83,149.62,558.02,225.4438827,6.334,0,B,37392
493,3,2012-07-27,84.94,3.407,3447.28,31.0,2.46,1791.7,1107.97,225.4537579,6.334,0,B,37392
494,3,2012-08-03,86.55,3.417,5683.49,37.2,0.04,2484.22,639.29,225.4636332,6.334,0,B,37392
495,3,2012-08-10,85.85,3.494,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334,0,B,37392
496,3,2012-08-17,87.36,3.571,990.08,44.2,3598.568260581818,401.46,430.69,225.5558664,6.334,0,B,37392
497,3,2012-08-24,83.01,3.62,3062.02,26.8,3917.4796896727275,1004.51,1285.29,225.6925864,6.334,0,B,37392
498,3,2012-08-31,85.18,3.638,6599.69,27.8,24.7,1743.76,428.74,225.8293063,6.334,0,B,37392
499,3,2012-09-07,84.99,3.73,2266.83,19.0,8.31,419.87,926.86,225.96602630000004,6.334,1,B,37392
500,3,2012-09-14,78.36,3.717,3589.7,4103.9930187909085,3.72,2080.29,1760.69,226.1122067,6.334,0,B,37392
501,3,2012-09-21,72.78,3.721,3233.34,1.91,7.69,878.66,1602.11,226.3151496,6.334,0,B,37392
502,3,2012-09-28,77.46,3.666,2493.82,3800.9516447818182,1.5,890.65,715.52,226.5180926,6.334,0,B,37392
503,3,2012-10-05,72.74,3.617,1750.8,3689.543821418182,3.01,480.24,646.82,226.7210356,6.034,0,B,37392
504,3,2012-10-12,70.31,3.6010000000000004,775.31,3573.332634409091,2.78,498.54,328.16,226.9239785,6.034,0,B,37392
505,3,2012-10-19,73.44,3.594,629.25,3766.1106222000003,7.5,75.11,3010.32,226.9688442,6.034,0,B,37392
506,3,2012-10-26,74.66,3.506,370.99,6.35,4.0,5.94,180.07,226.9873637,6.034,0,B,37392
507,3,2012-11-02,61.61,3.386,3218.13,420.29,0.55,1498.52,749.71,227.0058832,6.034,0,B,37392
508,3,2012-11-09,68.72,3.314,2540.75,985.52,0.85,273.23,422.66,227.0244026,6.034,0,B,37392
509,3,2012-11-16,61.1,3.252,1933.43,197.19,48.6,433.85,961.97,227.0569237,6.034,0,B,37392
510,3,2012-11-23,61.69,3.2110000000000003,145.3,9236.71731136,54466.91,9236.71731136,60.92,227.1081136,6.034,1,B,37392
511,3,2012-11-30,57.5,3.207,1573.54,3871.160027590909,1095.99,157.62,2066.71,227.1593035,6.034,0,B,37392
512,3,2012-12-07,65.09,3.198,5342.1,4160.695681209091,201.0,317.78,2210.24,227.2104933,6.034,0,B,37392
513,3,2012-12-14,54.72,3.168,1214.46,3628.1057940727273,28.0,119.11,861.4,227.2717348,6.034,0,B,37392
514,3,2012-12-21,59.39,3.0980000000000003,3318.97,3792.1422986818184,10.0,397.02,296.66,227.3932855,6.034,0,B,37392
515,3,2012-12-28,51.76,3.108,6542.05,10952.76,70.6,201.38,327.07,227.5148363,6.034,1,B,37392
516,3,2013-01-04,46.52,3.161,2917.32,7821.32,0.2,171.09,570.6,227.6363871,6.108,0,B,37392
517,3,2013-01-11,49.83,3.2430000000000003,2503.67,3395.0,0.52,160.25,1366.37,227.75793790000003,6.108,0,B,37392
518,3,2013-01-18,49.09,3.237,659.55,779.95,2.1,43.05,674.45,227.7893692,6.108,0,B,37392
519,3,2013-01-25,57.85,3.227,524.43,838.33,0.1,19.79,907.5,227.7847527,6.108,0,B,37392
520,3,2013-02-01,62.81,3.244,2513.52,665.85,30.0,3221.12,679.96,227.7801362,6.108,0,B,37392
521,3,2013-02-08,62.77,3.417,29091.04,224.97,163.55,6151.53,782.92,227.7755197,6.108,1,B,37392
522,3,2013-02-15,57.36,3.475,7962.18,1467.18,4506.310636363636,940.34,1509.96,227.814,6.108,0,B,37392
523,3,2013-02-22,59.96,3.597,2005.31,1497.57,3804.157747472727,122.48,527.75,227.9602222,6.108,0,B,37392
524,3,2013-03-01,54.19,3.711,3805.93,81.37,3833.9168585818184,108.54,490.13,228.1064444,6.108,0,B,37392
525,3,2013-03-08,57.25,3.658,6458.44,34.88,4.0,892.51,1095.59,228.2526667,6.108,0,B,37392
526,3,2013-03-15,61.99,3.622,3634.62,3828.9865419363637,1.5,149.77,637.86,228.3819613,6.108,0,B,37392
527,3,2013-03-22,70.38,3.611,2657.14,3768.195266990909,246.0,392.86,450.58,228.4689369,6.108,0,B,37392
528,3,2013-03-29,60.69,3.606,2177.83,3713.4199920454544,199.96,103.87,672.0,228.5559125,6.108,0,B,37392
529,3,2013-04-05,65.89,3.583,9649.15,1285.04,316.3,65.46,835.58,228.6428882,5.999,0,B,37392
530,3,2013-04-12,67.56,3.529,900.72,716.86,53.54,151.17,637.16,228.72986380000003,5.999,0,B,37392
531,3,2013-04-19,71.69,3.451,976.83,0.01,60.0,40.4,851.01,228.72986380000003,5.999,0,B,37392
532,3,2013-04-26,65.23,3.417,539.28,3545.968714890909,60.37,135.01,572.62,228.72986380000003,5.999,0,B,37392
533,3,2013-05-03,69.73,3.386,2889.32,13.0,10.61,496.24,1019.91,4189.719599999999,4189.719599999999,0,B,37392
534,3,2013-05-10,68.93,3.392,1455.45,78.0,27.23,125.67,1513.48,4066.7152,4066.7152,0,B,37392
535,3,2013-05-17,75.33,3.454,3388.65,145.0,2.0,321.8,1038.01,4236.9244,4236.9244,0,B,37392
536,3,2013-05-24,81.27,3.494,3234.31,53.0,136.4,280.23,1197.92,4238.162399999999,4238.162399999999,0,B,37392
537,3,2013-05-31,78.99,3.466,3301.63,8.51,144.57,56.15,628.77,4161.7086,4161.7086,0,B,37392
538,3,2013-06-07,80.11,3.439,3996.14,70.74,160.6,1534.4,1694.48,4493.4909,4493.4909,0,B,37392
539,3,2013-06-14,78.61,3.431,1728.99,94.8,235.0,433.38,1984.14,4195.3351,4195.3351,0,B,37392
540,3,2013-06-21,82.81,3.479,875.97,117.68,165.2,262.81,1858.59,4076.1539,4076.1539,0,B,37392
541,3,2013-06-28,85.14,3.495,1619.96,444.19,4651.878333333333,364.24,1954.88,4651.878333333333,4651.878333333333,0,B,37392
542,3,2013-07-05,81.59,3.422,3251.59,937.9,310.4,1452.64,1440.44,4487.2982,4487.2982,0,B,37392
543,3,2013-07-12,84.86,3.4,1362.23,645.99,34.5,255.54,2033.65,4181.517,4181.517,0,B,37392
544,3,2013-07-19,81.11,3.556,718.43,228.54,37.0,521.39,627.68,3961.2706,3961.2706,0,B,37392
545,3,2013-07-26,85.53,3.62,586.26,256.64,4396.448888888889,88.91,1152.08,4396.448888888889,4396.448888888889,0,B,37392
546,4,2010-02-05,43.76,2.5980000000000003,29435.489009214285,29435.489009214285,29435.489009214285,29435.489009214285,29435.489009214285,126.4420645,8.623,0,A,205863
547,4,2010-02-12,28.84,2.573,29433.504608299998,29433.504608299998,29433.504608299998,29433.504608299998,29433.504608299998,126.4962581,8.623,1,A,205863
548,4,2010-02-19,36.45,2.54,29434.448469385712,29434.448469385712,29434.448469385712,29434.448469385712,29434.448469385712,126.5262857,8.623,0,A,205863
549,4,2010-02-26,41.36,2.59,29435.160755099998,29435.160755099998,29435.160755099998,29435.160755099998,29435.160755099998,126.5522857,8.623,0,A,205863
550,4,2010-03-05,43.49,2.654,29435.477897957142,29435.477897957142,29435.477897957142,29435.477897957142,29435.477897957142,126.5782857,8.623,0,A,205863
551,4,2010-03-12,49.63,2.704,29436.365897957145,29436.365897957145,29436.365897957145,29436.365897957145,29436.365897957145,126.6042857,8.623,0,A,205863
552,4,2010-03-19,55.19,2.7430000000000003,29437.16609217143,29437.16609217143,29437.16609217143,29437.16609217143,29437.16609217143,126.6066452,8.623,0,A,205863
553,4,2010-03-26,39.91,2.752,29434.984294928574,29434.984294928574,29434.984294928574,29434.984294928574,29434.984294928574,126.6050645,8.623,0,A,205863
554,4,2010-04-02,48.77,2.74,29436.144211985717,29436.144211985717,29436.144211985717,29436.144211985717,29436.144211985717,126.6034839,7.896,0,A,205863
555,4,2010-04-09,54.16,2.773,29436.918700457143,29436.918700457143,29436.918700457143,29436.918700457143,29436.918700457143,126.6019032,7.896,0,A,205863
556,4,2010-04-16,56.23,2.81,29437.214014285713,29437.214014285713,29437.214014285713,29437.214014285713,29437.214014285713,126.5621,7.896,0,A,205863
557,4,2010-04-23,56.87,2.805,29437.2917619,29437.2917619,29437.2917619,29437.2917619,29437.2917619,126.47133329999998,7.896,0,A,205863
558,4,2010-04-30,53.04,2.787,29436.729080957146,29436.729080957146,29436.729080957146,29436.729080957146,29436.729080957146,126.38056670000002,7.896,0,A,205863
559,4,2010-05-07,56.77,2.8360000000000003,29437.25597142857,29437.25597142857,29437.25597142857,29437.25597142857,29437.25597142857,126.2898,7.896,0,A,205863
560,4,2010-05-14,62.35,2.845,29438.042792628574,29438.042792628574,29438.042792628574,29438.042792628574,29438.042792628574,126.2085484,7.896,0,A,205863
561,4,2010-05-21,67.4,2.82,29438.757198157142,29438.757198157142,29438.757198157142,29438.757198157142,29438.757198157142,126.1843871,7.896,0,A,205863
562,4,2010-05-28,67.73,2.756,29438.791746542855,29438.791746542855,29438.791746542855,29438.791746542855,29438.791746542855,126.1602258,7.896,0,A,205863
563,4,2010-06-04,70.83,2.701,29439.22329492857,29439.22329492857,29439.22329492857,29439.22329492857,29439.22329492857,126.1360645,7.896,0,A,205863
564,4,2010-06-11,78.45,2.668,29440.303700457145,29440.303700457145,29440.303700457145,29440.303700457145,29440.303700457145,126.1119032,7.896,0,A,205863
565,4,2010-06-18,81.53,2.635,29440.739285714284,29440.739285714284,29440.739285714284,29440.739285714284,29440.739285714284,126.114,7.896,0,A,205863
566,4,2010-06-25,81.1,2.654,29440.682371428575,29440.682371428575,29440.682371428575,29440.682371428575,29440.682371428575,126.1266,7.896,0,A,205863
567,4,2010-07-02,73.66,2.668,29439.548457142857,29439.548457142857,29439.548457142857,29439.548457142857,29439.548457142857,126.1392,7.372000000000001,0,A,205863
568,4,2010-07-09,80.35,2.637,29440.501542857142,29440.501542857142,29440.501542857142,29440.501542857142,29440.501542857142,126.1518,7.372000000000001,0,A,205863
569,4,2010-07-16,78.53,2.6210000000000004,29440.238972357143,29440.238972357143,29440.238972357143,29440.238972357143,29440.238972357143,126.1498065,7.372000000000001,0,A,205863
570,4,2010-07-23,79.78,2.612,29440.413193542856,29440.413193542856,29440.413193542856,29440.413193542856,29440.413193542856,126.1283548,7.372000000000001,0,A,205863
571,4,2010-07-30,80.7,2.65,29440.546986171426,29440.546986171426,29440.546986171426,29440.546986171426,29440.546986171426,126.10690320000002,7.372000000000001,0,A,205863
572,4,2010-08-06,76.53,2.64,29439.9467788,29439.9467788,29439.9467788,29439.9467788,29439.9467788,126.08545159999998,7.372000000000001,0,A,205863
573,4,2010-08-13,78.08,2.698,29440.17342857143,29440.17342857143,29440.17342857143,29440.17342857143,29440.17342857143,126.064,7.372000000000001,0,A,205863
574,4,2010-08-20,78.83,2.6710000000000003,29440.278520742857,29440.278520742857,29440.278520742857,29440.278520742857,29440.278520742857,126.0766452,7.372000000000001,0,A,205863
575,4,2010-08-27,74.44,2.6210000000000004,29439.646041471427,29439.646041471427,29439.646041471427,29439.646041471427,29439.646041471427,126.0892903,7.372000000000001,0,A,205863
576,4,2010-09-03,76.8,2.584,29439.97970507143,29439.97970507143,29439.97970507143,29439.97970507143,29439.97970507143,126.1019355,7.372000000000001,0,A,205863
577,4,2010-09-10,73.54,2.574,29439.6572258,29439.6572258,29439.6572258,29439.6572258,29439.6572258,126.11458059999998,7.372000000000001,1,A,205863
578,4,2010-09-17,64.91,2.594,29438.288780957144,29438.288780957144,29438.288780957144,29438.288780957144,29438.288780957144,126.1454667,7.372000000000001,0,A,205863
579,4,2010-09-24,60.96,2.642,29437.73771904286,29437.73771904286,29437.73771904286,29437.73771904286,29437.73771904286,126.19003329999998,7.372000000000001,0,A,205863
580,4,2010-10-01,63.96,2.619,29438.134371428572,29438.134371428572,29438.134371428572,29438.134371428572,29438.134371428572,126.2346,7.127000000000002,0,A,205863
581,4,2010-10-08,67.73,2.645,29438.683023814287,29438.683023814287,29438.683023814287,29438.683023814287,29438.683023814287,126.27916670000002,7.127000000000002,0,A,205863
582,4,2010-10-15,62.03,2.732,29437.887953914287,29437.887953914287,29437.887953914287,29437.887953914287,29437.887953914287,126.3266774,7.127000000000002,0,A,205863
583,4,2010-10-22,64.17,2.736,29438.202078342856,29438.202078342856,29438.202078342856,29438.202078342856,29438.202078342856,126.3815484,7.127000000000002,0,A,205863
584,4,2010-10-29,56.94,2.718,29437.174488485714,29437.174488485714,29437.174488485714,29437.174488485714,29437.174488485714,126.43641940000002,7.127000000000002,0,A,205863
585,4,2010-11-05,51.6,2.699,29436.416755757145,29436.416755757145,29436.416755757145,29436.416755757145,29436.416755757145,126.4912903,7.127000000000002,0,A,205863
586,4,2010-11-12,52.65,2.741,29436.580594471427,29436.580594471427,29436.580594471427,29436.580594471427,29436.580594471427,126.5461613,7.127000000000002,0,A,205863
587,4,2010-11-19,48.05,2.78,29435.937742857142,29435.937742857142,29435.937742857142,29435.937742857142,29435.937742857142,126.6072,7.127000000000002,0,A,205863
588,4,2010-11-26,48.08,2.752,29436.089752385713,29436.089752385713,29436.089752385713,29436.089752385713,29436.089752385713,126.6692667,7.127000000000002,1,A,205863
589,4,2010-12-03,46.4,2.727,29435.712190471426,29435.712190471426,29435.712190471426,29435.712190471426,29435.712190471426,126.7313333,7.127000000000002,0,A,205863
590,4,2010-12-10,42.4,2.86,29435.16862857143,29435.16862857143,29435.16862857143,29435.16862857143,29435.16862857143,126.7934,7.127000000000002,0,A,205863
591,4,2010-12-17,46.57,2.884,29435.780069128574,29435.780069128574,29435.780069128574,29435.780069128574,29435.780069128574,126.8794839,7.127000000000002,0,A,205863
592,4,2010-12-24,43.21,2.887,29435.315368657142,29435.315368657142,29435.315368657142,29435.315368657142,29435.315368657142,126.98358059999998,7.127000000000002,0,A,205863
593,4,2010-12-31,38.09,2.955,29434.751382485712,29434.751382485712,29434.751382485712,29434.751382485712,29434.751382485712,127.0876774,7.127000000000002,1,A,205863
594,4,2011-01-07,39.34,2.98,29434.717396314285,29434.717396314285,29434.717396314285,29434.717396314285,29434.717396314285,127.1917742,6.51,0,A,205863
595,4,2011-01-14,31.6,2.992,29433.628990785714,29433.628990785714,29433.628990785714,29433.628990785714,29433.628990785714,127.3009355,6.51,0,A,205863
596,4,2011-01-21,38.34,3.017,29434.615354842856,29434.615354842856,29434.615354842856,29434.615354842856,29434.615354842856,127.44048390000002,6.51,0,A,205863
597,4,2011-01-28,40.6,3.022,29434.958861757146,29434.958861757146,29434.958861757146,29434.958861757146,29434.958861757146,127.58003229999998,6.51,0,A,205863
598,4,2011-02-04,34.61,2.9960000000000004,29434.119368657142,29434.119368657142,29434.119368657142,29434.119368657142,29434.119368657142,127.7195806,6.51,0,A,205863
599,4,2011-02-11,33.29,3.033,29434.098875571428,29434.098875571428,29434.098875571428,29434.098875571428,29434.098875571428,127.859129,6.51,1,A,205863
600,4,2011-02-18,48.17,3.0580000000000003,29436.10475,29436.10475,29436.10475,29436.10475,29436.10475,127.99525,6.51,0,A,205863
601,4,2011-02-25,49.0,3.087,29436.246714285717,29436.246714285717,29436.246714285717,29436.246714285717,29436.246714285717,128.13,6.51,0,A,205863
602,4,2011-03-04,46.56,3.305,29435.948535714288,29435.948535714288,29435.948535714288,29435.948535714288,29435.948535714288,128.26475,6.51,0,A,205863
603,4,2011-03-11,50.93,3.4610000000000003,29436.61435714286,29436.61435714286,29436.61435714286,29436.61435714286,29436.61435714286,128.3995,6.51,0,A,205863
604,4,2011-03-18,51.86,3.495,29436.7681705,29436.7681705,29436.7681705,29436.7681705,29436.7681705,128.5121935,6.51,0,A,205863
605,4,2011-03-25,59.1,3.48,29437.815152071427,29437.815152071427,29437.815152071427,29437.815152071427,29437.815152071427,128.6160645,6.51,0,A,205863
606,4,2011-04-01,56.99,3.5210000000000004,29437.453847928573,29437.453847928573,29437.453847928573,29437.453847928573,29437.453847928573,128.7199355,5.9460000000000015,0,A,205863
607,4,2011-04-08,62.61,3.605,29438.283543785714,29438.283543785714,29438.283543785714,29438.283543785714,29438.283543785714,128.8238065,5.9460000000000015,0,A,205863
608,4,2011-04-15,62.34,3.724,29438.27439047143,29438.27439047143,29438.27439047143,29438.27439047143,29438.27439047143,128.91073329999998,5.9460000000000015,0,A,205863
609,4,2011-04-22,68.8,3.781,29439.211757142857,29439.211757142857,29439.211757142857,29439.211757142857,29439.211757142857,128.9553,5.9460000000000015,0,A,205863
610,4,2011-04-29,64.22,3.781,29438.5638381,29438.5638381,29438.5638381,29438.5638381,29438.5638381,128.9998667,5.9460000000000015,0,A,205863
611,4,2011-05-06,63.41,3.866,29438.466633328575,29438.466633328575,29438.466633328575,29438.466633328575,29438.466633328575,129.04443329999998,5.9460000000000015,0,A,205863
612,4,2011-05-13,70.65,3.872,29439.508142857143,29439.508142857143,29439.508142857143,29439.508142857143,29439.508142857143,129.089,5.9460000000000015,0,A,205863
613,4,2011-05-20,70.49,3.881,29439.4846682,29439.4846682,29439.4846682,29439.4846682,29439.4846682,129.0756774,5.9460000000000015,0,A,205863
614,4,2011-05-27,73.65,3.771,29439.918479257143,29439.918479257143,29439.918479257143,29439.918479257143,29439.918479257143,129.0623548,5.9460000000000015,0,A,205863
615,4,2011-06-03,78.26,3.683,29440.56257604286,29440.56257604286,29440.56257604286,29440.56257604286,29440.56257604286,129.0490323,5.9460000000000015,0,A,205863
616,4,2011-06-10,80.05,3.64,29440.810244242857,29440.810244242857,29440.810244242857,29440.810244242857,29440.810244242857,129.0357097,5.9460000000000015,0,A,205863
617,4,2011-06-17,83.51,3.618,29441.302457142858,29441.302457142858,29441.302457142858,29441.302457142858,29441.302457142858,129.0432,5.9460000000000015,0,A,205863
618,4,2011-06-24,81.85,3.57,29441.061757142856,29441.061757142856,29441.061757142856,29441.061757142856,29441.061757142856,129.0663,5.9460000000000015,0,A,205863
619,4,2011-07-01,84.54,3.504,29441.39677142857,29441.39677142857,29441.39677142857,29441.39677142857,29441.39677142857,129.0894,5.644,0,A,205863
620,4,2011-07-08,84.59,3.469,29441.402214285714,29441.402214285714,29441.402214285714,29441.402214285714,29441.402214285714,129.1125,5.644,0,A,205863
621,4,2011-07-15,83.27,3.563,29441.230119814285,29441.230119814285,29441.230119814285,29441.230119814285,29441.230119814285,129.1338387,5.644,0,A,205863
622,4,2011-07-22,82.84,3.627,29441.18025345714,29441.18025345714,29441.18025345714,29441.18025345714,29441.18025345714,129.1507742,5.644,0,A,205863
623,4,2011-07-29,84.36,3.659,29441.4043871,29441.4043871,29441.4043871,29441.4043871,29441.4043871,129.16770970000002,5.644,0,A,205863
624,4,2011-08-05,86.09,3.662,29441.654377885716,29441.654377885716,29441.654377885716,29441.654377885716,29441.654377885716,129.1846452,5.644,0,A,205863
625,4,2011-08-12,82.98,3.617,29441.20608294286,29441.20608294286,29441.20608294286,29441.20608294286,29441.20608294286,129.2015806,5.644,0,A,205863
626,4,2011-08-19,82.77,3.55,29441.172082942856,29441.172082942856,29441.172082942856,29441.172082942856,29441.172082942856,129.2405806,5.644,0,A,205863
627,4,2011-08-26,81.47,3.523,29440.9886083,29440.9886083,29440.9886083,29440.9886083,29440.9886083,129.2832581,5.644,0,A,205863
628,4,2011-09-02,77.99,3.533,29440.498990785713,29440.498990785713,29440.498990785713,29440.498990785713,29440.498990785713,129.3259355,5.644,0,A,205863
629,4,2011-09-09,73.34,3.554,29439.986658985716,29439.986658985716,29439.986658985716,29439.986658985716,29439.986658985716,129.3686129,5.644,1,A,205863
630,4,2011-09-16,72.76,3.532,29439.76665714286,29439.76665714286,29439.76665714286,29439.76665714286,29439.76665714286,129.4306,5.644,0,A,205863
631,4,2011-09-23,69.23,3.4730000000000003,29439.266476185712,29439.266476185712,29439.266476185712,29439.266476185712,29439.266476185712,129.5183333,5.644,0,A,205863
632,4,2011-09-30,72.15,3.3710000000000004,29439.68158095714,29439.68158095714,29439.68158095714,29439.68158095714,29439.68158095714,129.6060667,5.644,0,A,205863
633,4,2011-10-07,65.79,3.299,29438.703685714285,29438.703685714285,29438.703685714285,29438.703685714285,29438.703685714285,129.6938,5.143,0,A,205863
634,4,2011-10-14,63.75,3.283,29438.420949314284,29438.420949314284,29438.420949314284,29438.420949314284,29438.420949314284,129.77064520000002,5.143,0,A,205863
635,4,2011-10-21,64.79,3.361,29438.582308757144,29438.582308757144,29438.582308757144,29438.582308757144,29438.582308757144,129.78216129999998,5.143,0,A,205863
636,4,2011-10-28,55.31,3.362,29437.229811057146,29437.229811057146,29437.229811057146,29437.229811057146,29437.229811057146,129.7936774,5.143,0,A,205863
637,4,2011-11-04,49.86,3.322,29436.4471705,29436.4471705,29436.4471705,29436.4471705,29436.4471705,129.8051935,5.143,0,A,205863
638,4,2011-11-11,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.81670970000002,5.143,0,A,205863
639,4,2011-11-18,50.44,3.294,4539.94,840.56,372.9,613.96,5358.13,129.82683329999998,5.143,0,A,205863
640,4,2011-11-25,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,1,A,205863
641,4,2011-12-02,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2,129.84596670000002,5.143,0,A,205863
642,4,2011-12-09,31.64,3.153,5857.72,30.0,984.98,4692.5,13503.99,129.8555333,5.143,0,A,205863
643,4,2011-12-16,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,0,A,205863
644,4,2011-12-23,35.92,3.103,2461.94,69.05,2938.24,52.0,4396.76,129.98454840000002,5.143,0,A,205863
645,4,2011-12-30,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.07103229999998,5.143,1,A,205863
646,4,2012-01-06,38.64,3.158,7857.71,38677.72,234.0,863.22,8682.95,130.15751609999998,4.607,0,A,205863
647,4,2012-01-13,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,0,A,205863
648,4,2012-01-20,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.27922579999998,4.607,0,A,205863
649,4,2012-01-27,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.31445159999998,4.607,0,A,205863
650,4,2012-02-03,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.3496774,4.607,0,A,205863
651,4,2012-02-10,33.0,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.38490320000002,4.607,1,A,205863
652,4,2012-02-17,34.19,3.4930000000000003,14225.99,11049.65,17.36,11912.49,7565.99,130.4546207,4.607,0,A,205863
653,4,2012-02-24,41.31,3.5410000000000004,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,0,A,205863
654,4,2012-03-02,50.38,3.619,18564.88,1394.86,32.93,10714.6,3592.82,130.6457931,4.607,0,A,205863
655,4,2012-03-09,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,0,A,205863
656,4,2012-03-16,59.81,3.707,5669.21,37.12,20259.826381227274,8540.87,2544.94,130.82619350000002,4.607,0,A,205863
657,4,2012-03-23,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,0,A,205863
658,4,2012-03-30,72.63,3.82,2565.8,442.52,6.5,487.66,4076.68,130.96709679999998,4.607,0,A,205863
659,4,2012-04-06,67.69,3.864,11341.17,20998.935413490908,73.38,5677.89,7821.95,131.03754840000002,4.308,0,A,205863
660,4,2012-04-13,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.108,4.308,0,A,205863
661,4,2012-04-20,68.6,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.11733329999998,4.308,0,A,205863
662,4,2012-04-27,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.12666670000002,4.308,0,A,205863
663,4,2012-05-04,80.14,3.747,13737.91,21041.25009090909,93.65,6993.97,4541.89,131.136,4.308,0,A,205863
664,4,2012-05-11,67.64,3.685,20499.88,86.0,103.05,5005.96,3815.16,131.14533329999998,4.308,0,A,205863
665,4,2012-05-18,68.43,3.62,6531.12,19774.3187566,99.91,2290.18,2521.84,131.0983226,4.308,0,A,205863
666,4,2012-05-25,77.47,3.551,4330.02,436.0,862.31,3268.41,3749.53,131.02877420000002,4.308,0,A,205863
667,4,2012-06-01,77.41,3.483,10165.22,8.6,47.93,2676.33,4896.34,130.95922579999998,4.308,0,A,205863
668,4,2012-06-08,78.11,3.4330000000000003,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,0,A,205863
669,4,2012-06-15,80.94,3.372,16063.84,84.0,0.22,2105.39,6113.16,130.82953329999998,4.308,0,A,205863
670,4,2012-06-22,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,0,A,205863
671,4,2012-06-29,84.23,3.257,3756.11,211.6,19867.5155697,2114.26,6371.15,130.75626670000003,4.308,0,A,205863
672,4,2012-07-06,80.37,3.187,9789.03,90.0,157.62,10671.47,3864.91,130.7196333,4.077,0,A,205863
673,4,2012-07-13,76.86,3.224,11075.38,151.0,17.27,3810.25,4766.88,130.683,4.077,0,A,205863
674,4,2012-07-20,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.70129029999998,4.077,0,A,205863
675,4,2012-07-27,81.06,3.3560000000000003,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,0,A,205863
676,4,2012-08-03,83.86,3.374,29127.2,42.27,58.34,22663.73,10925.99,130.73787099999998,4.077,0,A,205863
677,4,2012-08-10,83.21,3.4760000000000004,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,0,A,205863
678,4,2012-08-17,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.9,130.7909677,4.077,0,A,205863
679,4,2012-08-24,75.76,3.61,9983.59,21032.984105572727,23.4,8115.89,7158.66,130.8381613,4.077,0,A,205863
680,4,2012-08-31,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,130.8853548,4.077,0,A,205863
681,4,2012-09-07,82.09,3.709,9082.61,16.0,59.06,7217.88,8026.47,130.93254840000003,4.077,1,A,205863
